,instrument,mae_min,mae_max,mae_mean,mae_var,mae_count,corr_min,corr_max,corr_mean,corr_var,corr_count,profit_min,profit_max,profit_mean,profit_var,profit_count
394,SZ300413,0.7007799,0.726039,0.7146467,5.2143267e-05,16,-0.26244877467679556,-0.05374875894613084,-0.15186518775047383,0.002733731758812209,16,0.2857142855782313,0.5925925923731138,0.4376971877362818,0.007791911505486591,16
395,SH688376,0.70711887,0.7235586,0.714984,1.7971832e-05,17,0.040035316561732204,0.12789385934585165,0.08993594036996451,0.0005913853419271803,17,0.3999999998666667,0.6190476189002267,0.49860387987847676,0.004769050247658374,17
396,SH688083,0.71117616,0.72329456,0.71557575,1.390742e-05,13,-0.13501111910999983,0.011803781046031348,-0.04012861158066813,0.0020629391385801827,13,0.352941176366782,0.529411764550173,0.44226338026922957,0.0023272803547619595,13
397,SZ301525,0.7084714,0.7245381,0.71567935,1.5639836e-05,12,-0.10226858447675176,0.006274290838220526,-0.043444787268691464,0.0011633321244099075,12,0.239999999904,0.4444444441975308,0.32652812477406173,0.003382531936804224,12
398,SZ301056,0.7069264,0.72475564,0.71574664,2.5810052e-05,13,-0.08613874618745429,-0.03025296748205985,-0.058305900482126354,0.00030261336211223156,13,0.49999999986842103,0.7692307689349113,0.5885894182064,0.0042771711122439006,13
399,SZ300933,0.7112577,0.7207079,0.7158756,9.3439385e-06,16,0.0019217241482587185,0.11967868881681784,0.058057114232468336,0.0016428507823581964,16,0.359999999856,0.5999999997,0.505833502762211,0.0038257504215712707,16
400,SH688078,0.7079712,0.7237601,0.71606004,2.2953396e-05,22,-0.1255406778155095,0.06723855674963604,-0.003083545730971857,0.002862196129831716,22,0.3414634145508626,0.6785714283290816,0.5013360437572542,0.0068814212549435025,22
401,SZ301260,0.7111993,0.7204754,0.71654475,8.503888e-06,16,-0.056199921971444855,0.03331485612921345,-0.005558952036081595,0.0008466235749937638,16,0.40540540529583635,0.6176470586418685,0.5068947753801193,0.00276167431878598,16
402,SH688575,0.7132582,0.7194918,0.71661353,4.1641492e-06,15,-0.07249494369938951,0.015482026008390163,-0.03629813758601104,0.000629466331660322,15,0.3684210525669437,0.5675675674908693,0.46373112137179373,0.0029714698450714013,15
403,SZ301211,0.7142075,0.72324634,0.7172825,6.301302e-06,15,-0.010134693002233823,0.08679676115516381,0.04517668355473977,0.0010592072312545174,15,0.3888888886728395,0.7333333328444444,0.5045855490083258,0.007253821926027246,15
404,SH688219,0.7112582,0.72633064,0.7174708,2.3177507e-05,12,-0.08207101800501992,0.007669257138892843,-0.025655099331728937,0.0006855816491170246,12,0.5555555554012346,0.7560975607911957,0.6454979421502879,0.002777146809189024,12
405,SZ301296,0.7109262,0.7228491,0.7177438,1.0353881e-05,16,-0.006067521294801881,0.11932854258780554,0.05063950466894487,0.0011643979276702984,16,0.39285714271683675,0.5357142855229592,0.461519709140349,0.002010603067117874,16
406,SZ300565,0.70974207,0.7317247,0.7177778,3.523014e-05,20,-0.05259783813842078,0.012301649460566675,-0.02300120114396682,0.0003758332441281964,20,0.37499999984375,0.5652173910586011,0.48826471008467676,0.0028612000088443688,20
407,SZ301062,0.71300226,0.7233285,0.717974,7.538891e-06,12,-0.08477095994571106,0.05049611322667925,-0.0018148596579077813,0.0017321049746369397,12,0.2777777776234568,0.631578947036011,0.4531056560097917,0.012824260008306164,12
408,SZ300919,0.7093333,0.7332477,0.7187992,3.5665707e-05,17,-0.22181563391681486,-0.030647322088303317,-0.13379157636848618,0.002114156938652493,17,0.2777777777006173,0.4390243901368233,0.36650752385081803,0.0024939326797080246,17
409,SZ300214,0.7121286,0.7318997,0.71888065,2.4255736e-05,16,0.02445981288761021,0.09416795761682853,0.0496159003346663,0.00036750498057741966,16,0.5454545452892562,0.7037037034430726,0.6249415816190391,0.0020434119411474006,16
410,SZ300514,0.7134363,0.7319462,0.7198113,2.7197797e-05,13,-0.15992395632733564,-0.07732485347894025,-0.1192548684391651,0.0006702005447066172,13,0.36111111101080245,0.5675675674141709,0.4696672575613801,0.004186006720259713,13
411,SZ300065,0.71562093,0.7271559,0.71982926,1.5057443e-05,18,-0.11547174529164347,-0.002858938852364987,-0.06338720518958424,0.0009415627604867585,18,0.3333333331746032,0.6190476187528344,0.4474912127039033,0.00584225461188959,18
412,SZ300911,0.7159726,0.7270216,0.7203096,1.2284224e-05,15,0.010354350680216827,0.10208059999665146,0.04504531789548825,0.0006410247800728678,15,0.3043478259546314,0.5098039214686659,0.41983681367638676,0.0032876149460131384,15
413,SZ301181,0.710855,0.7333952,0.7204439,3.769142e-05,14,0.07605298689399555,0.12091609861831341,0.0932893148924122,0.00027161672330096174,14,0.3666666665444444,0.5454545452066115,0.4624630709705317,0.0030068432927510356,14
414,SH688667,0.7121849,0.7296829,0.7212229,2.1004753e-05,14,-0.1080193778319748,-0.04307548052936965,-0.07282005122416375,0.0004332822201010611,14,0.38461538446745563,0.6190476187528344,0.5135449580203483,0.004325731451054378,14
415,SZ300296,0.7157094,0.7260551,0.7217111,7.804568e-06,15,-0.10453303280361448,-0.039757549950625894,-0.08212988865080727,0.0003518945062601746,15,0.42499999989375,0.6122448978342357,0.5345103780306194,0.00219633887039718,15
416,SH688367,0.6998478,0.74044937,0.72177017,0.00013575215,12,-0.10518045903001932,-0.00777499900088885,-0.06609611943547651,0.00086828478412369,12,0.3636363635261708,0.657894736668975,0.5171961929108151,0.006737691492199677,12
417,SH688581,0.70907944,0.740148,0.7217951,4.619128e-05,17,-0.255424770472229,-0.029238000141146903,-0.1265208720243155,0.0034053607465200884,17,0.34482758608799047,0.6521739127599243,0.5272956764705653,0.00412857566280693,17
418,SZ300122,0.7144885,0.7299054,0.72206146,1.8782921e-05,13,-0.17423295281050255,-0.04128715955152229,-0.12170373073830322,0.0010305241226847923,13,0.1379310344351962,0.27272727266528923,0.1999955694867208,0.0019855662934226623,13
419,SH688638,0.71915334,0.7279672,0.72217155,6.1426354e-06,17,-0.0020370383517974546,0.06582341751010072,0.03127073388153402,0.0004586664538461305,17,0.49999999984375,0.59999999985,0.5422243809549021,0.0010128915849903085,17
420,SZ300708,0.71852416,0.72988504,0.72244227,1.2135346e-05,15,0.03580263047064528,0.14502794267729385,0.10009981506694002,0.0009662509484043347,15,0.40909090890495864,0.559999999776,0.4829287766584877,0.002797201377625226,15
421,SZ301028,0.7201454,0.72964495,0.7226473,9.581387e-06,15,-0.06822312021956996,-0.015760529923691844,-0.04454468416446856,0.0002881006636381818,15,0.36111111101080245,0.5714285713119533,0.49256621227510605,0.003256539140954914,15
422,SH688578,0.7196749,0.729778,0.7227243,9.956946e-06,12,-0.0819250651174672,0.028085267885142696,-0.012881705368747423,0.0008095560288572945,12,0.37499999984375,0.4999999998529412,0.4378388367973667,0.0017373125218247453,12
423,SH688112,0.7179393,0.7287777,0.7228497,9.756408e-06,11,-0.013217285173050599,0.0491919136441529,0.01965537018717564,0.0004767825186996536,11,0.4594594593352812,0.6060606058769513,0.5182809964525321,0.0018509176150421248,11
424,SZ300239,0.71665204,0.7291213,0.72314864,9.149064e-06,13,0.03194211690461595,0.10983109305272808,0.06001689607501916,0.0005783653577262263,13,0.371428571322449,0.5757575755831037,0.47477733390479937,0.0035232115292813753,13
425,SH688663,0.7174269,0.72840995,0.72315335,9.985467e-06,20,-0.07977813247564938,-0.01096206791280149,-0.04524309270409681,0.0005364293311113617,20,0.3333333332323232,0.4999999998076923,0.41808114642138133,0.002308815523037929,20
426,SZ301286,0.71557,0.73207444,0.7232275,2.5128176e-05,13,-0.09360439054773259,0.031085306156977615,-0.02942964252199905,0.0010341052531587353,13,0.34482758608799047,0.5833333332118056,0.45481742549624565,0.003608524761845038,13
427,SZ301100,0.71725166,0.7325641,0.72358084,2.0467154e-05,12,0.014491316669433424,0.06794310749576205,0.042423815189600644,0.00035897286830929284,12,0.34482758608799047,0.5294117643944637,0.4237216922582281,0.0033893118372759104,12
428,SZ300112,0.71949923,0.72878397,0.72397786,7.437187e-06,18,-0.09554332420849784,0.10545081178935949,0.0015727587936970877,0.002286464675080492,18,0.249999999875,0.49999999979166665,0.405605615227199,0.003584813933543938,18
429,SZ300782,0.7152827,0.73514503,0.72398293,4.260868e-05,12,0.08515643445691419,0.1518704998781952,0.127775082557489,0.00039459205708175944,12,0.15789473675900276,0.4838709675858481,0.3765949061839324,0.00884988142846693,12
430,SZ301006,0.71281356,0.7331246,0.72430813,3.3226657e-05,15,-0.07926096848278208,0.03306482626876423,-0.0143692246081178,0.0008983000604412591,15,0.36842105253462604,0.5333333331555555,0.44934659984544395,0.0025567537205650015,15
431,SH688377,0.7141795,0.73933035,0.7248519,4.9963655e-05,19,-0.08071310284604949,-0.014083332848693448,-0.04780330315246442,0.00025066930912090966,19,0.4285714282653061,0.8333333326388889,0.6523759301469009,0.005350277680920509,19
432,SZ301309,0.71578836,0.73931175,0.7249015,3.073082e-05,16,-0.0627135798092135,0.017676548213867826,-0.03349362791331455,0.0004918032306042899,16,0.46428571411989794,0.6666666664646465,0.5484743688587285,0.003333399962132129,16
433,SZ300940,0.71449596,0.7337194,0.7249419,2.7842454e-05,16,-0.04124106235639588,0.05071977139570926,0.007904394465002839,0.0007804415357127737,16,0.41666666649305556,0.6923076920414201,0.5550321222307929,0.005857456582416546,16
434,SH688301,0.71761006,0.7346671,0.7250595,1.1189844e-05,19,-0.19090143956160896,-0.0009271300757908502,-0.11109966554704517,0.0026020830853457676,19,0.34210526306786704,0.6428571423979591,0.4405748496285722,0.005707761537400231,19
435,SZ300425,0.71478266,0.7411842,0.7253933,4.7647387e-05,20,0.029852402325039912,0.11172458925285503,0.07459047528067614,0.0003649482302468149,20,0.27272727266528923,0.47826086935727785,0.33165845857205173,0.0019374950339173332,20
436,SZ300963,0.72086394,0.7332124,0.72566044,1.29476875e-05,13,-0.025324785366103976,0.04334488485141564,0.0019492262589153693,0.00031958984145247926,13,0.49999999977272724,0.9090909082644627,0.6232146269571286,0.010995261044765248,13
437,SZ300232,0.72128576,0.7297993,0.72573763,6.8890895e-06,12,-0.14124730088254692,0.0020204286344612248,-0.08377193904323459,0.0014473058663898415,12,0.3666666665444444,0.5416666664409722,0.44869528269470377,0.002732589219315736,12
438,SZ300226,0.7198485,0.7349713,0.7259164,1.618577e-05,14,0.043134315079501086,0.12380195908553487,0.08319461767540134,0.0006182209768953799,14,0.26315789459833794,0.549999999725,0.4241724757786959,0.006689759349407873,14
439,SZ301277,0.71893317,0.7359456,0.7260072,2.358811e-05,16,0.027296151258940787,0.13138018965525672,0.07774291475526195,0.0006022492440224441,16,0.319999999872,0.4444444441975308,0.3799976282479964,0.0012806604201962518,16
440,SZ300726,0.7227719,0.72996914,0.7260818,5.000348e-06,13,-0.0851482181495291,0.07245911174475275,0.0009075359061540727,0.0016286864797763867,13,0.34999999982499996,0.7142857139455782,0.5322951660018315,0.012084832330023,13
441,SZ300555,0.7200646,0.73891395,0.72648394,2.4020073e-05,13,-0.13432151834495595,-0.043085750081803514,-0.09727507169651715,0.0006148612842798467,13,0.26315789459833794,0.5517241377407848,0.435797125222118,0.005054699199699504,13
442,SZ301195,0.7223911,0.73457736,0.7265898,1.2146534e-05,18,-0.07598848462904927,0.013920127158732426,-0.04244540034238013,0.000477714847671672,18,0.2352941175086505,0.5555555553497942,0.41929329845591506,0.006962697121774257,18
443,SZ300772,0.723047,0.73131543,0.72666603,8.001422e-06,13,0.0014803486250757243,0.05163887485574351,0.022799266439411867,0.0002875634286805127,13,0.2777777776234568,0.5555555553497942,0.43617994741002314,0.007676338347178252,13
444,SZ300939,0.71865207,0.73921144,0.72679216,3.807942e-05,15,0.02535781671916054,0.0942996893820431,0.06336409809138933,0.00044264456635225954,15,0.3333333331746032,0.481481481303155,0.3981374125869317,0.0018359232377951084,15
445,SH688198,0.7231476,0.7309423,0.72717035,4.775784e-06,22,0.02201551464168654,0.1610986827108912,0.09126074049932237,0.0009604818850633299,22,0.442622950747111,0.6249999998697917,0.5131570284961092,0.0019201494258016072,22
446,SH688105,0.7207114,0.7415911,0.7273527,2.8651562e-05,20,-0.1008999827391366,-0.035924792218055446,-0.0665682873006477,0.00037090616375445195,20,0.20833333324652778,0.5937499998144531,0.418181915404476,0.012105319997352777,20
447,SZ300390,0.72052455,0.7366985,0.7275596,3.400809e-05,9,-0.2256056086673426,-0.0953801658098534,-0.14621698549542378,0.0014061358529474212,9,0.38709677406867843,0.5333333331555555,0.4507417383438932,0.0032370774857111533,9
448,SZ300818,0.7236662,0.7343647,0.72795093,1.0376827e-05,11,0.026434728268974295,0.14118085346494227,0.07186429503077647,0.0014117326146591233,11,0.37499999984375,0.5897435895923734,0.46449901413416195,0.003255302736849784,11
449,SH688539,0.7156727,0.74488324,0.7289516,6.907934e-05,15,-0.11487023451636723,0.00508228539237078,-0.05056111622294247,0.0012954491474900514,15,0.45454545433884297,0.5882352937716263,0.5239070652930921,0.0013249909011300246,15
450,SH688520,0.72478485,0.7379212,0.7295475,1.2129997e-05,15,-0.03935853266715217,0.07670656166153213,0.021460884643487218,0.000894657001606753,15,0.19047619038548752,0.5116279068577609,0.36354818684283075,0.006121077539739786,15
451,SH688133,0.71884835,0.7408279,0.72985613,3.4898883e-05,18,-0.16089719683710263,-0.026750826967474394,-0.12307599581619999,0.0011293280542533457,18,0.4687499998535156,0.6206896549583829,0.5461645667835621,0.0022374700142628956,18
452,SH688186,0.7233357,0.7373978,0.73012316,1.50463675e-05,13,-0.20377615767951845,-0.03584439286575373,-0.12081643286882764,0.0021102293121221176,13,0.5238095235600907,0.7368421048753462,0.64839710641852,0.004813958352966841,13
453,SH688410,0.72539043,0.73980844,0.7305821,1.5194458e-05,22,-0.07681571309964516,0.07283825505610557,-0.00309914216381552,0.0015256645197606617,22,0.3571428568877551,0.5833333330902778,0.4608767491337132,0.004147302002171348,22
454,SZ300246,0.7240723,0.7392866,0.7315043,1.5636462e-05,18,-0.05838207362209507,0.01236670289763676,-0.013396435060307296,0.0004314175515165001,18,0.4242424241138659,0.6216216214536158,0.564941011142096,0.003452244383861062,18
455,SZ301004,0.7240696,0.7460228,0.73156863,3.2170967e-05,18,0.08643525229461253,0.15456561560443652,0.1173968041801072,0.00039446702220525545,18,0.26315789466759004,0.6249999992187499,0.4268140788443176,0.00830125079013437,18
456,SZ300441,0.72923505,0.73665124,0.73203415,4.101903e-06,18,-0.014068182050612837,0.0656114193780189,0.031330358498054454,0.0005399886975924581,18,0.36585365844735274,0.6333333331222222,0.5076759966697346,0.0033812409545495915,18
457,SH688596,0.7281338,0.73923075,0.7323484,1.1383675e-05,12,-0.16667002627943397,-0.08952797968210498,-0.12044382594842722,0.0006438082208617132,12,0.2999999999,0.49999999982142856,0.4235554350701407,0.0031187668406796546,12
458,SZ300307,0.7274981,0.7405378,0.73373514,1.751413e-05,6,0.007153293294956814,0.08300444984053765,0.05619665627585043,0.0007133280397454362,6,0.35483870956295527,0.5238095235600907,0.44198389406978206,0.005048308805315191,6
459,SZ300962,0.7257477,0.74926466,0.73384476,4.0839717e-05,14,0.0267902618227114,0.07248217110304632,0.05325764651188256,0.0002034342489610507,14,0.23529411757785468,0.359999999856,0.30616047373371824,0.0016239862614256758,14
460,SZ301507,0.7291616,0.7413754,0.7341483,1.4667177e-05,13,-0.07553076055978464,0.020188376482390833,-0.03394026891698317,0.0009744982494764438,13,0.26923076912721894,0.46666666635555554,0.3663125450796132,0.0037646338805438473,13
461,SH688385,0.7308593,0.73859817,0.73430574,6.5587014e-06,11,0.03312243580053165,0.10646923008114338,0.07758347614629928,0.00042824056106701737,11,0.2857142855782313,0.6249999997395833,0.4849195247081539,0.009420940640784263,11
462,SZ300957,0.72774833,0.7439909,0.73442644,2.1854452e-05,14,-0.20949270767747755,-0.08950711191961024,-0.16579077434001493,0.001610353631604053,14,0.29729729721694664,0.5666666664777777,0.39763243738192156,0.005144736091996883,14
463,SZ301050,0.7284044,0.7409678,0.73443866,1.5335208e-05,12,-0.13896147398947942,-0.07931095819025533,-0.11929713106998163,0.00027962316117715295,12,0.4117647056401384,0.5652173910586011,0.4772308762284158,0.0034907446660305025,12
464,SZ300004,0.73073024,0.74259716,0.7354779,1.3587657e-05,12,0.008556196947855848,0.07901325317974958,0.03909669927936235,0.00045804519297709765,12,0.47619047596371883,0.8421052627146814,0.6086126222405855,0.009227752609667884,12
465,SH688080,0.73017704,0.73683876,0.735492,3.5416476e-06,11,0.03280404479268804,0.11906244461698094,0.0611091972572914,0.0006539536582314419,11,0.41935483857440164,0.6363636360743802,0.5189856059214178,0.005466157944543206,11
466,SZ300327,0.72917765,0.747396,0.7357937,1.7518687e-05,13,-0.06893000961208424,-0.004757068698007908,-0.03519160255541647,0.0004341252972913555,13,0.2962962961865569,0.6363636361707988,0.46232869191521264,0.007935210400892007,13
467,SH688579,0.7255964,0.7450099,0.7358086,3.461709e-05,16,-0.18916550947922844,0.0038251492772195003,-0.11027221552342965,0.003144811928847191,16,0.36363636347107436,0.6538461535946746,0.5479600166629264,0.004760829728086045,16
468,SZ300871,0.72097725,0.7485296,0.7358896,5.254965e-05,15,-0.10193850913517499,0.08119523555954943,-0.04507313250908494,0.001980924453461655,15,0.4285714283673469,0.6666666663888888,0.5512785086932881,0.003919049775970699,15
469,SZ301225,0.7318661,0.73898655,0.736322,4.5148886e-06,15,-0.12143250352583077,-0.04499506754566708,-0.07963302760910265,0.000409540418636348,15,0.26666666657777777,0.4583333331423611,0.3584781697928496,0.0030396879053263388,15
